input Block; compress_in_place;hash_many;M11;M116;M21;M216;M41;M416;M81;M816;M161;M1616;ipCS;ipCE;ipPARENT;ipROOT;ipKH;ipDKC;ipDKM;
    226;          7;   6;          0;   0;   2;   1;   1;   1;   0;   1;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    227;          8;   6;          0;   0;   2;   1;   1;   1;   0;   1;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    228;          9;   6;          0;   0;   2;   1;   1;   1;   0;   1;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    229;         10;   6;          0;   0;   2;   1;   1;   1;   0;   1;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    230;         11;   6;          0;   0;   2;   1;   1;   1;   0;   1;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    231;         12;   6;          0;   0;   2;   1;   1;   1;   0;   1;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    232;         13;   6;          0;   0;   2;   1;   1;   1;   0;   1;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    233;         14;   6;          0;   0;   2;   1;   1;   1;   0;   1;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    234;         15;   6;          0;   0;   2;   1;   1;   1;   0;   1;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    235;         16;   6;          0;   0;   2;   1;   1;   1;   0;   1;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    236;         17;   6;          0;   0;   2;   1;   1;   1;   0;   1;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    237;         18;   6;          0;   0;   2;   1;   1;   1;   0;   1;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    238;         19;   6;          0;   0;   2;   1;   1;   1;   0;   1;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    239;         20;   6;          0;   0;   2;   1;   1;   1;   0;   1;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    240;         21;   6;          0;   0;   2;   1;   1;   1;   0;   1;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    241;         23;   6;          0;   0;   2;   1;   1;   1;   0;   1;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    242;         24;   6;          0;   0;   2;   1;   1;   1;   0;   1;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    243;         25;   6;          0;   0;   2;   1;   1;   1;   0;   1;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    244;         26;   6;          0;   0;   2;   1;   1;   1;   0;   1;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    245;         27;   6;          0;   0;   2;   1;   1;   1;   0;   1;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    246;         28;   6;          0;   0;   2;   1;   1;   1;   0;   1;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    247;         29;   6;          0;   0;   2;   1;   1;   1;   0;   1;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    248;         30;   6;          0;   0;   2;   1;   1;   1;   0;   1;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    249;         31;   6;          0;   0;   2;   1;   1;   1;   0;   1;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    250;         32;   6;          0;   0;   2;   1;   1;   1;   0;   1;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    251;         33;   6;          0;   0;   2;   1;   1;   1;   0;   1;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    252;         34;   6;          0;   0;   2;   1;   1;   1;   0;   1;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    253;         35;   6;          0;   0;   2;   1;   1;   1;   0;   1;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    254;         36;   6;          0;   0;   2;   1;   1;   1;   0;   1;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    255;         37;   6;          0;   0;   2;   1;   1;   1;   0;   1;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    256;          0;   4;          0;   0;   1;   0;   1;   0;   1;   0;   0;   1;       0; 0; 0; 0; 0; 0; 0;
    257;          2;   4;          0;   0;   1;   0;   1;   0;   1;   0;   0;   1;       1; 1; 1; 0; 0; 0; 0;
    258;          3;   4;          0;   0;   1;   0;   1;   0;   1;   0;   0;   1;       1; 1; 1; 0; 0; 0; 0;
    259;          4;   4;          0;   0;   1;   0;   1;   0;   1;   0;   0;   1;       1; 1; 1; 0; 0; 0; 0;
    260;          5;   4;          0;   0;   1;   0;   1;   0;   1;   0;   0;   1;       1; 1; 1; 0; 0; 0; 0;
    261;          6;   4;          0;   0;   1;   0;   1;   0;   1;   0;   0;   1;       1; 1; 1; 0; 0; 0; 0;
    262;          7;   4;          0;   0;   1;   0;   1;   0;   1;   0;   0;   1;       1; 1; 1; 0; 0; 0; 0;
    263;          8;   4;          0;   0;   1;   0;   1;   0;   1;   0;   0;   1;       1; 1; 1; 0; 0; 0; 0;
    264;          9;   4;          0;   0;   1;   0;   1;   0;   1;   0;   0;   1;       1; 1; 1; 0; 0; 0; 0;
    265;         10;   4;          0;   0;   1;   0;   1;   0;   1;   0;   0;   1;       1; 1; 1; 0; 0; 0; 0;
    266;         11;   4;          0;   0;   1;   0;   1;   0;   1;   0;   0;   1;       1; 1; 1; 0; 0; 0; 0;
    267;         12;   4;          0;   0;   1;   0;   1;   0;   1;   0;   0;   1;       1; 1; 1; 0; 0; 0; 0;
    268;         13;   4;          0;   0;   1;   0;   1;   0;   1;   0;   0;   1;       1; 1; 1; 0; 0; 0; 0;
    269;         14;   4;          0;   0;   1;   0;   1;   0;   1;   0;   0;   1;       1; 1; 1; 0; 0; 0; 0;
    270;         15;   4;          0;   0;   1;   0;   1;   0;   1;   0;   0;   1;       1; 1; 1; 0; 0; 0; 0;
    271;         16;   4;          0;   0;   1;   0;   1;   0;   1;   0;   0;   1;       1; 1; 1; 0; 0; 0; 0;
    272;         17;   4;          0;   0;   1;   0;   1;   0;   1;   0;   0;   1;       1; 1; 1; 0; 0; 0; 0;
    273;         19;   4;          0;   0;   1;   0;   1;   0;   1;   0;   0;   1;       2; 2; 2; 0; 0; 0; 0;
    274;         20;   4;          0;   0;   1;   0;   1;   0;   1;   0;   0;   1;       2; 2; 2; 0; 0; 0; 0;
    275;         21;   4;          0;   0;   1;   0;   1;   0;   1;   0;   0;   1;       2; 2; 2; 0; 0; 0; 0;
    276;         22;   4;          0;   0;   1;   0;   1;   0;   1;   0;   0;   1;       2; 2; 2; 0; 0; 0; 0;
    277;         23;   4;          0;   0;   1;   0;   1;   0;   1;   0;   0;   1;       2; 2; 2; 0; 0; 0; 0;
    278;         24;   4;          0;   0;   1;   0;   1;   0;   1;   0;   0;   1;       2; 2; 2; 0; 0; 0; 0;
    279;         25;   4;          0;   0;   1;   0;   1;   0;   1;   0;   0;   1;       2; 2; 2; 0; 0; 0; 0;
    280;         26;   4;          0;   0;   1;   0;   1;   0;   1;   0;   0;   1;       2; 2; 2; 0; 0; 0; 0;
    281;         27;   4;          0;   0;   1;   0;   1;   0;   1;   0;   0;   1;       2; 2; 2; 0; 0; 0; 0;
    282;         28;   4;          0;   0;   1;   0;   1;   0;   1;   0;   0;   1;       2; 2; 2; 0; 0; 0; 0;
    283;         29;   4;          0;   0;   1;   0;   1;   0;   1;   0;   0;   1;       2; 2; 2; 0; 0; 0; 0;
    284;         30;   4;          0;   0;   1;   0;   1;   0;   1;   0;   0;   1;       2; 2; 2; 0; 0; 0; 0;
    285;         31;   4;          0;   0;   1;   0;   1;   0;   1;   0;   0;   1;       2; 2; 2; 0; 0; 0; 0;
    286;         32;   4;          0;   0;   1;   0;   1;   0;   1;   0;   0;   1;       2; 2; 2; 0; 0; 0; 0;
    287;         33;   4;          0;   0;   1;   0;   1;   0;   1;   0;   0;   1;       2; 2; 2; 0; 0; 0; 0;
    288;          2;   5;          0;   0;   1;   1;   1;   0;   1;   0;   0;   1;       0; 0; 2; 0; 0; 0; 0;
    289;          4;   5;          0;   0;   1;   1;   1;   0;   1;   0;   0;   1;       1; 1; 3; 0; 0; 0; 0;
    290;          5;   5;          0;   0;   1;   1;   1;   0;   1;   0;   0;   1;       1; 1; 3; 0; 0; 0; 0;
    291;          6;   5;          0;   0;   1;   1;   1;   0;   1;   0;   0;   1;       1; 1; 3; 0; 0; 0; 0;
    292;          7;   5;          0;   0;   1;   1;   1;   0;   1;   0;   0;   1;       1; 1; 3; 0; 0; 0; 0;
    293;          8;   5;          0;   0;   1;   1;   1;   0;   1;   0;   0;   1;       1; 1; 3; 0; 0; 0; 0;
    294;          9;   5;          0;   0;   1;   1;   1;   0;   1;   0;   0;   1;       1; 1; 3; 0; 0; 0; 0;
    295;         10;   5;          0;   0;   1;   1;   1;   0;   1;   0;   0;   1;       1; 1; 3; 0; 0; 0; 0;
    296;         11;   5;          0;   0;   1;   1;   1;   0;   1;   0;   0;   1;       1; 1; 3; 0; 0; 0; 0;
    297;         12;   5;          0;   0;   1;   1;   1;   0;   1;   0;   0;   1;       1; 1; 3; 0; 0; 0; 0;
    298;         13;   5;          0;   0;   1;   1;   1;   0;   1;   0;   0;   1;       1; 1; 3; 0; 0; 0; 0;
    299;         14;   5;          0;   0;   1;   1;   1;   0;   1;   0;   0;   1;       1; 1; 3; 0; 0; 0; 0;
    300;         15;   5;          0;   0;   1;   1;   1;   0;   1;   0;   0;   1;       1; 1; 3; 0; 0; 0; 0;
    301;         16;   5;          0;   0;   1;   1;   1;   0;   1;   0;   0;   1;       1; 1; 3; 0; 0; 0; 0;
    302;         17;   5;          0;   0;   1;   1;   1;   0;   1;   0;   0;   1;       1; 1; 3; 0; 0; 0; 0;
    303;         18;   5;          0;   0;   1;   1;   1;   0;   1;   0;   0;   1;       1; 1; 3; 0; 0; 0; 0;
    304;         19;   5;          0;   0;   1;   1;   1;   0;   1;   0;   0;   1;       1; 1; 3; 0; 0; 0; 0;
    305;         21;   5;          0;   0;   1;   1;   1;   0;   1;   0;   0;   1;       2; 2; 4; 0; 0; 0; 0;
    306;         22;   5;          0;   0;   1;   1;   1;   0;   1;   0;   0;   1;       2; 2; 4; 0; 0; 0; 0;
    307;         23;   5;          0;   0;   1;   1;   1;   0;   1;   0;   0;   1;       2; 2; 4; 0; 0; 0; 0;
    308;         24;   5;          0;   0;   1;   1;   1;   0;   1;   0;   0;   1;       2; 2; 4; 0; 0; 0; 0;
    309;         25;   5;          0;   0;   1;   1;   1;   0;   1;   0;   0;   1;       2; 2; 4; 0; 0; 0; 0;
    310;         26;   5;          0;   0;   1;   1;   1;   0;   1;   0;   0;   1;       2; 2; 4; 0; 0; 0; 0;
    311;         27;   5;          0;   0;   1;   1;   1;   0;   1;   0;   0;   1;       2; 2; 4; 0; 0; 0; 0;
    312;         28;   5;          0;   0;   1;   1;   1;   0;   1;   0;   0;   1;       2; 2; 4; 0; 0; 0; 0;
    313;         29;   5;          0;   0;   1;   1;   1;   0;   1;   0;   0;   1;       2; 2; 4; 0; 0; 0; 0;
    314;         30;   5;          0;   0;   1;   1;   1;   0;   1;   0;   0;   1;       2; 2; 4; 0; 0; 0; 0;
    315;         31;   5;          0;   0;   1;   1;   1;   0;   1;   0;   0;   1;       2; 2; 4; 0; 0; 0; 0;
    316;         32;   5;          0;   0;   1;   1;   1;   0;   1;   0;   0;   1;       2; 2; 4; 0; 0; 0; 0;
    317;         33;   5;          0;   0;   1;   1;   1;   0;   1;   0;   0;   1;       2; 2; 4; 0; 0; 0; 0;
    318;         34;   5;          0;   0;   1;   1;   1;   0;   1;   0;   0;   1;       2; 2; 4; 0; 0; 0; 0;
    319;         35;   5;          0;   0;   1;   1;   1;   0;   1;   0;   0;   1;       2; 2; 4; 0; 0; 0; 0;
    320;          2;   6;          0;   0;   2;   0;   1;   1;   1;   0;   0;   1;       0; 0; 2; 0; 0; 0; 0;
    321;          4;   6;          0;   0;   2;   0;   1;   1;   1;   0;   0;   1;       1; 1; 3; 0; 0; 0; 0;
    322;          5;   6;          0;   0;   2;   0;   1;   1;   1;   0;   0;   1;       1; 1; 3; 0; 0; 0; 0;
    323;          6;   6;          0;   0;   2;   0;   1;   1;   1;   0;   0;   1;       1; 1; 3; 0; 0; 0; 0;
    324;          7;   6;          0;   0;   2;   0;   1;   1;   1;   0;   0;   1;       1; 1; 3; 0; 0; 0; 0;
    325;          8;   6;          0;   0;   2;   0;   1;   1;   1;   0;   0;   1;       1; 1; 3; 0; 0; 0; 0;
    326;          9;   6;          0;   0;   2;   0;   1;   1;   1;   0;   0;   1;       1; 1; 3; 0; 0; 0; 0;
    327;         10;   6;          0;   0;   2;   0;   1;   1;   1;   0;   0;   1;       1; 1; 3; 0; 0; 0; 0;
    328;         11;   6;          0;   0;   2;   0;   1;   1;   1;   0;   0;   1;       1; 1; 3; 0; 0; 0; 0;
    329;         12;   6;          0;   0;   2;   0;   1;   1;   1;   0;   0;   1;       1; 1; 3; 0; 0; 0; 0;
    330;         13;   6;          0;   0;   2;   0;   1;   1;   1;   0;   0;   1;       1; 1; 3; 0; 0; 0; 0;
    331;         14;   6;          0;   0;   2;   0;   1;   1;   1;   0;   0;   1;       1; 1; 3; 0; 0; 0; 0;
    332;         15;   6;          0;   0;   2;   0;   1;   1;   1;   0;   0;   1;       1; 1; 3; 0; 0; 0; 0;
    333;         16;   6;          0;   0;   2;   0;   1;   1;   1;   0;   0;   1;       1; 1; 3; 0; 0; 0; 0;
    334;         17;   6;          0;   0;   2;   0;   1;   1;   1;   0;   0;   1;       1; 1; 3; 0; 0; 0; 0;
    335;         18;   6;          0;   0;   2;   0;   1;   1;   1;   0;   0;   1;       1; 1; 3; 0; 0; 0; 0;
    336;         19;   6;          0;   0;   2;   0;   1;   1;   1;   0;   0;   1;       1; 1; 3; 0; 0; 0; 0;
    337;         21;   6;          0;   0;   2;   0;   1;   1;   1;   0;   0;   1;       2; 2; 4; 0; 0; 0; 0;
    338;         22;   6;          0;   0;   2;   0;   1;   1;   1;   0;   0;   1;       2; 2; 4; 0; 0; 0; 0;
    339;         23;   6;          0;   0;   2;   0;   1;   1;   1;   0;   0;   1;       2; 2; 4; 0; 0; 0; 0;
    340;         24;   6;          0;   0;   2;   0;   1;   1;   1;   0;   0;   1;       2; 2; 4; 0; 0; 0; 0;
    341;         25;   6;          0;   0;   2;   0;   1;   1;   1;   0;   0;   1;       2; 2; 4; 0; 0; 0; 0;
    342;         26;   6;          0;   0;   2;   0;   1;   1;   1;   0;   0;   1;       2; 2; 4; 0; 0; 0; 0;
    343;         27;   6;          0;   0;   2;   0;   1;   1;   1;   0;   0;   1;       2; 2; 4; 0; 0; 0; 0;
    344;         28;   6;          0;   0;   2;   0;   1;   1;   1;   0;   0;   1;       2; 2; 4; 0; 0; 0; 0;
    345;         29;   6;          0;   0;   2;   0;   1;   1;   1;   0;   0;   1;       2; 2; 4; 0; 0; 0; 0;
    346;         30;   6;          0;   0;   2;   0;   1;   1;   1;   0;   0;   1;       2; 2; 4; 0; 0; 0; 0;
    347;         31;   6;          0;   0;   2;   0;   1;   1;   1;   0;   0;   1;       2; 2; 4; 0; 0; 0; 0;
    348;         32;   6;          0;   0;   2;   0;   1;   1;   1;   0;   0;   1;       2; 2; 4; 0; 0; 0; 0;
    349;         33;   6;          0;   0;   2;   0;   1;   1;   1;   0;   0;   1;       2; 2; 4; 0; 0; 0; 0;
    350;         34;   6;          0;   0;   2;   0;   1;   1;   1;   0;   0;   1;       2; 2; 4; 0; 0; 0; 0;
    351;         35;   6;          0;   0;   2;   0;   1;   1;   1;   0;   0;   1;       2; 2; 4; 0; 0; 0; 0;
    352;          4;   7;          0;   0;   2;   1;   1;   1;   1;   0;   0;   1;       0; 0; 4; 0; 0; 0; 0;
    353;          6;   7;          0;   0;   2;   1;   1;   1;   1;   0;   0;   1;       1; 1; 5; 0; 0; 0; 0;
    354;          7;   7;          0;   0;   2;   1;   1;   1;   1;   0;   0;   1;       1; 1; 5; 0; 0; 0; 0;
    355;          8;   7;          0;   0;   2;   1;   1;   1;   1;   0;   0;   1;       1; 1; 5; 0; 0; 0; 0;
    356;          9;   7;          0;   0;   2;   1;   1;   1;   1;   0;   0;   1;       1; 1; 5; 0; 0; 0; 0;
    357;         10;   7;          0;   0;   2;   1;   1;   1;   1;   0;   0;   1;       1; 1; 5; 0; 0; 0; 0;
    358;         11;   7;          0;   0;   2;   1;   1;   1;   1;   0;   0;   1;       1; 1; 5; 0; 0; 0; 0;
    359;         12;   7;          0;   0;   2;   1;   1;   1;   1;   0;   0;   1;       1; 1; 5; 0; 0; 0; 0;
    360;         13;   7;          0;   0;   2;   1;   1;   1;   1;   0;   0;   1;       1; 1; 5; 0; 0; 0; 0;
    361;         14;   7;          0;   0;   2;   1;   1;   1;   1;   0;   0;   1;       1; 1; 5; 0; 0; 0; 0;
    362;         15;   7;          0;   0;   2;   1;   1;   1;   1;   0;   0;   1;       1; 1; 5; 0; 0; 0; 0;
    363;         16;   7;          0;   0;   2;   1;   1;   1;   1;   0;   0;   1;       1; 1; 5; 0; 0; 0; 0;
    364;         17;   7;          0;   0;   2;   1;   1;   1;   1;   0;   0;   1;       1; 1; 5; 0; 0; 0; 0;
    365;         18;   7;          0;   0;   2;   1;   1;   1;   1;   0;   0;   1;       1; 1; 5; 0; 0; 0; 0;
    366;         19;   7;          0;   0;   2;   1;   1;   1;   1;   0;   0;   1;       1; 1; 5; 0; 0; 0; 0;
    367;         20;   7;          0;   0;   2;   1;   1;   1;   1;   0;   0;   1;       1; 1; 5; 0; 0; 0; 0;
    368;         21;   7;          0;   0;   2;   1;   1;   1;   1;   0;   0;   1;       1; 1; 5; 0; 0; 0; 0;
    369;         23;   7;          0;   0;   2;   1;   1;   1;   1;   0;   0;   1;       2; 2; 6; 0; 0; 0; 0;
    370;         24;   7;          0;   0;   2;   1;   1;   1;   1;   0;   0;   1;       2; 2; 6; 0; 0; 0; 0;
    371;         25;   7;          0;   0;   2;   1;   1;   1;   1;   0;   0;   1;       2; 2; 6; 0; 0; 0; 0;
    372;         26;   7;          0;   0;   2;   1;   1;   1;   1;   0;   0;   1;       2; 2; 6; 0; 0; 0; 0;
    373;         27;   7;          0;   0;   2;   1;   1;   1;   1;   0;   0;   1;       2; 2; 6; 0; 0; 0; 0;
    374;         28;   7;          0;   0;   2;   1;   1;   1;   1;   0;   0;   1;       2; 2; 6; 0; 0; 0; 0;
    375;         29;   7;          0;   0;   2;   1;   1;   1;   1;   0;   0;   1;       2; 2; 6; 0; 0; 0; 0;
    376;         30;   7;          0;   0;   2;   1;   1;   1;   1;   0;   0;   1;       2; 2; 6; 0; 0; 0; 0;
    377;         31;   7;          0;   0;   2;   1;   1;   1;   1;   0;   0;   1;       2; 2; 6; 0; 0; 0; 0;
    378;         32;   7;          0;   0;   2;   1;   1;   1;   1;   0;   0;   1;       2; 2; 6; 0; 0; 0; 0;
    379;         33;   7;          0;   0;   2;   1;   1;   1;   1;   0;   0;   1;       2; 2; 6; 0; 0; 0; 0;
    380;         34;   7;          0;   0;   2;   1;   1;   1;   1;   0;   0;   1;       2; 2; 6; 0; 0; 0; 0;
    381;         35;   7;          0;   0;   2;   1;   1;   1;   1;   0;   0;   1;       2; 2; 6; 0; 0; 0; 0;
    382;         36;   7;          0;   0;   2;   1;   1;   1;   1;   0;   0;   1;       2; 2; 6; 0; 0; 0; 0;
    383;         37;   7;          0;   0;   2;   1;   1;   1;   1;   0;   0;   1;       2; 2; 6; 0; 0; 0; 0;
    384;          2;   7;          0;   0;   2;   0;   2;   0;   1;   1;   0;   1;       0; 0; 2; 0; 0; 0; 0;
    385;          4;   7;          0;   0;   2;   0;   2;   0;   1;   1;   0;   1;       1; 1; 3; 0; 0; 0; 0;
    386;          5;   7;          0;   0;   2;   0;   2;   0;   1;   1;   0;   1;       1; 1; 3; 0; 0; 0; 0;
    387;          6;   7;          0;   0;   2;   0;   2;   0;   1;   1;   0;   1;       1; 1; 3; 0; 0; 0; 0;
    388;          7;   7;          0;   0;   2;   0;   2;   0;   1;   1;   0;   1;       1; 1; 3; 0; 0; 0; 0;
    389;          8;   7;          0;   0;   2;   0;   2;   0;   1;   1;   0;   1;       1; 1; 3; 0; 0; 0; 0;
    390;          9;   7;          0;   0;   2;   0;   2;   0;   1;   1;   0;   1;       1; 1; 3; 0; 0; 0; 0;
    391;         10;   7;          0;   0;   2;   0;   2;   0;   1;   1;   0;   1;       1; 1; 3; 0; 0; 0; 0;
    392;         11;   7;          0;   0;   2;   0;   2;   0;   1;   1;   0;   1;       1; 1; 3; 0; 0; 0; 0;
    393;         12;   7;          0;   0;   2;   0;   2;   0;   1;   1;   0;   1;       1; 1; 3; 0; 0; 0; 0;
    394;         13;   7;          0;   0;   2;   0;   2;   0;   1;   1;   0;   1;       1; 1; 3; 0; 0; 0; 0;
    395;         14;   7;          0;   0;   2;   0;   2;   0;   1;   1;   0;   1;       1; 1; 3; 0; 0; 0; 0;
    396;         15;   7;          0;   0;   2;   0;   2;   0;   1;   1;   0;   1;       1; 1; 3; 0; 0; 0; 0;
    397;         16;   7;          0;   0;   2;   0;   2;   0;   1;   1;   0;   1;       1; 1; 3; 0; 0; 0; 0;
    398;         17;   7;          0;   0;   2;   0;   2;   0;   1;   1;   0;   1;       1; 1; 3; 0; 0; 0; 0;
    399;         18;   7;          0;   0;   2;   0;   2;   0;   1;   1;   0;   1;       1; 1; 3; 0; 0; 0; 0;
    400;         19;   7;          0;   0;   2;   0;   2;   0;   1;   1;   0;   1;       1; 1; 3; 0; 0; 0; 0;
    401;         21;   7;          0;   0;   2;   0;   2;   0;   1;   1;   0;   1;       2; 2; 4; 0; 0; 0; 0;
    402;         22;   7;          0;   0;   2;   0;   2;   0;   1;   1;   0;   1;       2; 2; 4; 0; 0; 0; 0;
    403;         23;   7;          0;   0;   2;   0;   2;   0;   1;   1;   0;   1;       2; 2; 4; 0; 0; 0; 0;
    404;         24;   7;          0;   0;   2;   0;   2;   0;   1;   1;   0;   1;       2; 2; 4; 0; 0; 0; 0;
    405;         25;   7;          0;   0;   2;   0;   2;   0;   1;   1;   0;   1;       2; 2; 4; 0; 0; 0; 0;
    406;         26;   7;          0;   0;   2;   0;   2;   0;   1;   1;   0;   1;       2; 2; 4; 0; 0; 0; 0;
    407;         27;   7;          0;   0;   2;   0;   2;   0;   1;   1;   0;   1;       2; 2; 4; 0; 0; 0; 0;
    408;         28;   7;          0;   0;   2;   0;   2;   0;   1;   1;   0;   1;       2; 2; 4; 0; 0; 0; 0;
    409;         29;   7;          0;   0;   2;   0;   2;   0;   1;   1;   0;   1;       2; 2; 4; 0; 0; 0; 0;
    410;         30;   7;          0;   0;   2;   0;   2;   0;   1;   1;   0;   1;       2; 2; 4; 0; 0; 0; 0;
    411;         31;   7;          0;   0;   2;   0;   2;   0;   1;   1;   0;   1;       2; 2; 4; 0; 0; 0; 0;
    412;         32;   7;          0;   0;   2;   0;   2;   0;   1;   1;   0;   1;       2; 2; 4; 0; 0; 0; 0;
    413;         33;   7;          0;   0;   2;   0;   2;   0;   1;   1;   0;   1;       2; 2; 4; 0; 0; 0; 0;
    414;         34;   7;          0;   0;   2;   0;   2;   0;   1;   1;   0;   1;       2; 2; 4; 0; 0; 0; 0;
    415;         35;   7;          0;   0;   2;   0;   2;   0;   1;   1;   0;   1;       2; 2; 4; 0; 0; 0; 0;
    416;          4;   8;          0;   0;   2;   1;   2;   0;   1;   1;   0;   1;       0; 0; 4; 0; 0; 0; 0;
    417;          6;   8;          0;   0;   2;   1;   2;   0;   1;   1;   0;   1;       1; 1; 5; 0; 0; 0; 0;
    418;          7;   8;          0;   0;   2;   1;   2;   0;   1;   1;   0;   1;       1; 1; 5; 0; 0; 0; 0;
    419;          8;   8;          0;   0;   2;   1;   2;   0;   1;   1;   0;   1;       1; 1; 5; 0; 0; 0; 0;
    420;          9;   8;          0;   0;   2;   1;   2;   0;   1;   1;   0;   1;       1; 1; 5; 0; 0; 0; 0;
    421;         10;   8;          0;   0;   2;   1;   2;   0;   1;   1;   0;   1;       1; 1; 5; 0; 0; 0; 0;
    422;         11;   8;          0;   0;   2;   1;   2;   0;   1;   1;   0;   1;       1; 1; 5; 0; 0; 0; 0;
    423;         12;   8;          0;   0;   2;   1;   2;   0;   1;   1;   0;   1;       1; 1; 5; 0; 0; 0; 0;
    424;         13;   8;          0;   0;   2;   1;   2;   0;   1;   1;   0;   1;       1; 1; 5; 0; 0; 0; 0;
    425;         14;   8;          0;   0;   2;   1;   2;   0;   1;   1;   0;   1;       1; 1; 5; 0; 0; 0; 0;
    426;         15;   8;          0;   0;   2;   1;   2;   0;   1;   1;   0;   1;       1; 1; 5; 0; 0; 0; 0;
    427;         16;   8;          0;   0;   2;   1;   2;   0;   1;   1;   0;   1;       1; 1; 5; 0; 0; 0; 0;
    428;         17;   8;          0;   0;   2;   1;   2;   0;   1;   1;   0;   1;       1; 1; 5; 0; 0; 0; 0;
    429;         18;   8;          0;   0;   2;   1;   2;   0;   1;   1;   0;   1;       1; 1; 5; 0; 0; 0; 0;
    430;         19;   8;          0;   0;   2;   1;   2;   0;   1;   1;   0;   1;       1; 1; 5; 0; 0; 0; 0;
    431;         20;   8;          0;   0;   2;   1;   2;   0;   1;   1;   0;   1;       1; 1; 5; 0; 0; 0; 0;
    432;         21;   8;          0;   0;   2;   1;   2;   0;   1;   1;   0;   1;       1; 1; 5; 0; 0; 0; 0;
    433;         23;   8;          0;   0;   2;   1;   2;   0;   1;   1;   0;   1;       2; 2; 6; 0; 0; 0; 0;
    434;         24;   8;          0;   0;   2;   1;   2;   0;   1;   1;   0;   1;       2; 2; 6; 0; 0; 0; 0;
    435;         25;   8;          0;   0;   2;   1;   2;   0;   1;   1;   0;   1;       2; 2; 6; 0; 0; 0; 0;
    436;         26;   8;          0;   0;   2;   1;   2;   0;   1;   1;   0;   1;       2; 2; 6; 0; 0; 0; 0;
    437;         27;   8;          0;   0;   2;   1;   2;   0;   1;   1;   0;   1;       2; 2; 6; 0; 0; 0; 0;
    438;         28;   8;          0;   0;   2;   1;   2;   0;   1;   1;   0;   1;       2; 2; 6; 0; 0; 0; 0;
    439;         29;   8;          0;   0;   2;   1;   2;   0;   1;   1;   0;   1;       2; 2; 6; 0; 0; 0; 0;
    440;         30;   8;          0;   0;   2;   1;   2;   0;   1;   1;   0;   1;       2; 2; 6; 0; 0; 0; 0;
    441;         31;   8;          0;   0;   2;   1;   2;   0;   1;   1;   0;   1;       2; 2; 6; 0; 0; 0; 0;
    442;         32;   8;          0;   0;   2;   1;   2;   0;   1;   1;   0;   1;       2; 2; 6; 0; 0; 0; 0;
    443;         33;   8;          0;   0;   2;   1;   2;   0;   1;   1;   0;   1;       2; 2; 6; 0; 0; 0; 0;
    444;         34;   8;          0;   0;   2;   1;   2;   0;   1;   1;   0;   1;       2; 2; 6; 0; 0; 0; 0;
    445;         35;   8;          0;   0;   2;   1;   2;   0;   1;   1;   0;   1;       2; 2; 6; 0; 0; 0; 0;
    446;         36;   8;          0;   0;   2;   1;   2;   0;   1;   1;   0;   1;       2; 2; 6; 0; 0; 0; 0;
    447;         37;   8;          0;   0;   2;   1;   2;   0;   1;   1;   0;   1;       2; 2; 6; 0; 0; 0; 0;
    448;          4;   9;          0;   0;   3;   0;   2;   1;   1;   1;   0;   1;       0; 0; 4; 0; 0; 0; 0;
    449;          6;   9;          0;   0;   3;   0;   2;   1;   1;   1;   0;   1;       1; 1; 5; 0; 0; 0; 0;
    450;          7;   9;          0;   0;   3;   0;   2;   1;   1;   1;   0;   1;       1; 1; 5; 0; 0; 0; 0;
    451;          8;   9;          0;   0;   3;   0;   2;   1;   1;   1;   0;   1;       1; 1; 5; 0; 0; 0; 0;
    452;          9;   9;          0;   0;   3;   0;   2;   1;   1;   1;   0;   1;       1; 1; 5; 0; 0; 0; 0;
    453;         10;   9;          0;   0;   3;   0;   2;   1;   1;   1;   0;   1;       1; 1; 5; 0; 0; 0; 0;
