input Block; compress_in_place;hash_many;M11;M116;M21;M216;M41;M416;M81;M816;M161;M1616;ipCS;ipCE;ipPARENT;ipROOT;ipKH;ipDKC;ipDKM;
    454;         11;  14;          0;   0;   3;   0;   4;   7;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    455;         12;  14;          0;   0;   3;   0;   4;   7;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    456;         13;  14;          0;   0;   3;   0;   4;   7;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    457;         14;  14;          0;   0;   3;   0;   4;   7;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    458;         15;  14;          0;   0;   3;   0;   4;   7;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    459;         16;  14;          0;   0;   3;   0;   4;   7;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    460;         17;  14;          0;   0;   3;   0;   4;   7;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    461;         18;  14;          0;   0;   3;   0;   4;   7;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    462;         19;  14;          0;   0;   3;   0;   4;   7;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    463;         20;  14;          0;   0;   3;   0;   4;   7;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    464;         21;  14;          0;   0;   3;   0;   4;   7;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    465;         23;  14;          0;   0;   3;   0;   4;   7;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    466;         24;  14;          0;   0;   3;   0;   4;   7;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    467;         25;  14;          0;   0;   3;   0;   4;   7;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    468;         26;  14;          0;   0;   3;   0;   4;   7;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    469;         27;  14;          0;   0;   3;   0;   4;   7;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    470;         28;  14;          0;   0;   3;   0;   4;   7;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    471;         29;  14;          0;   0;   3;   0;   4;   7;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    472;         30;  14;          0;   0;   3;   0;   4;   7;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    473;         31;  14;          0;   0;   3;   0;   4;   7;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    474;         32;  14;          0;   0;   3;   0;   4;   7;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    475;         33;  14;          0;   0;   3;   0;   4;   7;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    476;         34;  14;          0;   0;   3;   0;   4;   7;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    477;         35;  14;          0;   0;   3;   0;   4;   7;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    478;         36;  14;          0;   0;   3;   0;   4;   7;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    479;         37;  14;          0;   0;   3;   0;   4;   7;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    480;          6;  15;          0;   0;   3;   1;   4;   7;   0;   0;   0;   0;       0; 0; 6; 0; 0; 0; 0;
    481;          8;  15;          0;   0;   3;   1;   4;   7;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    482;          9;  15;          0;   0;   3;   1;   4;   7;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    483;         10;  15;          0;   0;   3;   1;   4;   7;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    484;         11;  15;          0;   0;   3;   1;   4;   7;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    485;         12;  15;          0;   0;   3;   1;   4;   7;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    486;         13;  15;          0;   0;   3;   1;   4;   7;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    487;         14;  15;          0;   0;   3;   1;   4;   7;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    488;         15;  15;          0;   0;   3;   1;   4;   7;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    489;         16;  15;          0;   0;   3;   1;   4;   7;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    490;         17;  15;          0;   0;   3;   1;   4;   7;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    491;         18;  15;          0;   0;   3;   1;   4;   7;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    492;         19;  15;          0;   0;   3;   1;   4;   7;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    493;         20;  15;          0;   0;   3;   1;   4;   7;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    494;         21;  15;          0;   0;   3;   1;   4;   7;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    495;         22;  15;          0;   0;   3;   1;   4;   7;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    496;         23;  15;          0;   0;   3;   1;   4;   7;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    497;         25;  15;          0;   0;   3;   1;   4;   7;   0;   0;   0;   0;       2; 2; 8; 0; 0; 0; 0;
    498;         26;  15;          0;   0;   3;   1;   4;   7;   0;   0;   0;   0;       2; 2; 8; 0; 0; 0; 0;
    499;         27;  15;          0;   0;   3;   1;   4;   7;   0;   0;   0;   0;       2; 2; 8; 0; 0; 0; 0;
    500;         28;  15;          0;   0;   3;   1;   4;   7;   0;   0;   0;   0;       2; 2; 8; 0; 0; 0; 0;
    501;         29;  15;          0;   0;   3;   1;   4;   7;   0;   0;   0;   0;       2; 2; 8; 0; 0; 0; 0;
    502;         30;  15;          0;   0;   3;   1;   4;   7;   0;   0;   0;   0;       2; 2; 8; 0; 0; 0; 0;
    503;         31;  15;          0;   0;   3;   1;   4;   7;   0;   0;   0;   0;       2; 2; 8; 0; 0; 0; 0;
    504;         32;  15;          0;   0;   3;   1;   4;   7;   0;   0;   0;   0;       2; 2; 8; 0; 0; 0; 0;
    505;         33;  15;          0;   0;   3;   1;   4;   7;   0;   0;   0;   0;       2; 2; 8; 0; 0; 0; 0;
    506;         34;  15;          0;   0;   3;   1;   4;   7;   0;   0;   0;   0;       2; 2; 8; 0; 0; 0; 0;
    507;         35;  15;          0;   0;   3;   1;   4;   7;   0;   0;   0;   0;       2; 2; 8; 0; 0; 0; 0;
    508;         36;  15;          0;   0;   3;   1;   4;   7;   0;   0;   0;   0;       2; 2; 8; 0; 0; 0; 0;
    509;         37;  15;          0;   0;   3;   1;   4;   7;   0;   0;   0;   0;       2; 2; 8; 0; 0; 0; 0;
    510;         38;  15;          0;   0;   3;   1;   4;   7;   0;   0;   0;   0;       2; 2; 8; 0; 0; 0; 0;
    511;         39;  15;          0;   0;   3;   1;   4;   7;   0;   0;   0;   0;       2; 2; 8; 0; 0; 0; 0;
    512;          0;  16;          0;   0;   1;   0;   7;   8;   0;   0;   0;   0;       0; 0; 0; 0; 0; 0; 0;
    513;          2;  16;          0;   0;   1;   0;   7;   8;   0;   0;   0;   0;       1; 1; 1; 0; 0; 0; 0;
    514;          3;  16;          0;   0;   1;   0;   7;   8;   0;   0;   0;   0;       1; 1; 1; 0; 0; 0; 0;
    515;          4;  16;          0;   0;   1;   0;   7;   8;   0;   0;   0;   0;       1; 1; 1; 0; 0; 0; 0;
    516;          5;  16;          0;   0;   1;   0;   7;   8;   0;   0;   0;   0;       1; 1; 1; 0; 0; 0; 0;
    517;          6;  16;          0;   0;   1;   0;   7;   8;   0;   0;   0;   0;       1; 1; 1; 0; 0; 0; 0;
    518;          7;  16;          0;   0;   1;   0;   7;   8;   0;   0;   0;   0;       1; 1; 1; 0; 0; 0; 0;
    519;          8;  16;          0;   0;   1;   0;   7;   8;   0;   0;   0;   0;       1; 1; 1; 0; 0; 0; 0;
    520;          9;  16;          0;   0;   1;   0;   7;   8;   0;   0;   0;   0;       1; 1; 1; 0; 0; 0; 0;
    521;         10;  16;          0;   0;   1;   0;   7;   8;   0;   0;   0;   0;       1; 1; 1; 0; 0; 0; 0;
    522;         11;  16;          0;   0;   1;   0;   7;   8;   0;   0;   0;   0;       1; 1; 1; 0; 0; 0; 0;
    523;         12;  16;          0;   0;   1;   0;   7;   8;   0;   0;   0;   0;       1; 1; 1; 0; 0; 0; 0;
    524;         13;  16;          0;   0;   1;   0;   7;   8;   0;   0;   0;   0;       1; 1; 1; 0; 0; 0; 0;
    525;         14;  16;          0;   0;   1;   0;   7;   8;   0;   0;   0;   0;       1; 1; 1; 0; 0; 0; 0;
    526;         15;  16;          0;   0;   1;   0;   7;   8;   0;   0;   0;   0;       1; 1; 1; 0; 0; 0; 0;
    527;         16;  16;          0;   0;   1;   0;   7;   8;   0;   0;   0;   0;       1; 1; 1; 0; 0; 0; 0;
    528;         17;  16;          0;   0;   1;   0;   7;   8;   0;   0;   0;   0;       1; 1; 1; 0; 0; 0; 0;
    529;         19;  16;          0;   0;   1;   0;   7;   8;   0;   0;   0;   0;       2; 2; 2; 0; 0; 0; 0;
    530;         20;  16;          0;   0;   1;   0;   7;   8;   0;   0;   0;   0;       2; 2; 2; 0; 0; 0; 0;
    531;         21;  16;          0;   0;   1;   0;   7;   8;   0;   0;   0;   0;       2; 2; 2; 0; 0; 0; 0;
    532;         22;  16;          0;   0;   1;   0;   7;   8;   0;   0;   0;   0;       2; 2; 2; 0; 0; 0; 0;
    533;         23;  16;          0;   0;   1;   0;   7;   8;   0;   0;   0;   0;       2; 2; 2; 0; 0; 0; 0;
    534;         24;  16;          0;   0;   1;   0;   7;   8;   0;   0;   0;   0;       2; 2; 2; 0; 0; 0; 0;
    535;         25;  16;          0;   0;   1;   0;   7;   8;   0;   0;   0;   0;       2; 2; 2; 0; 0; 0; 0;
    536;         26;  16;          0;   0;   1;   0;   7;   8;   0;   0;   0;   0;       2; 2; 2; 0; 0; 0; 0;
    537;         27;  16;          0;   0;   1;   0;   7;   8;   0;   0;   0;   0;       2; 2; 2; 0; 0; 0; 0;
    538;         28;  16;          0;   0;   1;   0;   7;   8;   0;   0;   0;   0;       2; 2; 2; 0; 0; 0; 0;
    539;         29;  16;          0;   0;   1;   0;   7;   8;   0;   0;   0;   0;       2; 2; 2; 0; 0; 0; 0;
    540;         30;  16;          0;   0;   1;   0;   7;   8;   0;   0;   0;   0;       2; 2; 2; 0; 0; 0; 0;
    541;         31;  16;          0;   0;   1;   0;   7;   8;   0;   0;   0;   0;       2; 2; 2; 0; 0; 0; 0;
    542;         32;  16;          0;   0;   1;   0;   7;   8;   0;   0;   0;   0;       2; 2; 2; 0; 0; 0; 0;
    543;         33;  16;          0;   0;   1;   0;   7;   8;   0;   0;   0;   0;       2; 2; 2; 0; 0; 0; 0;
    544;          2;  17;          0;   0;   1;   1;   7;   8;   0;   0;   0;   0;       0; 0; 2; 0; 0; 0; 0;
    545;          4;  17;          0;   0;   1;   1;   7;   8;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    546;          5;  17;          0;   0;   1;   1;   7;   8;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    547;          6;  17;          0;   0;   1;   1;   7;   8;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    548;          7;  17;          0;   0;   1;   1;   7;   8;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    549;          8;  17;          0;   0;   1;   1;   7;   8;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    550;          9;  17;          0;   0;   1;   1;   7;   8;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    551;         10;  17;          0;   0;   1;   1;   7;   8;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    552;         11;  17;          0;   0;   1;   1;   7;   8;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    553;         12;  17;          0;   0;   1;   1;   7;   8;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    554;         13;  17;          0;   0;   1;   1;   7;   8;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    555;         14;  17;          0;   0;   1;   1;   7;   8;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    556;         15;  17;          0;   0;   1;   1;   7;   8;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    557;         16;  17;          0;   0;   1;   1;   7;   8;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    558;         17;  17;          0;   0;   1;   1;   7;   8;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    559;         18;  17;          0;   0;   1;   1;   7;   8;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    560;         19;  17;          0;   0;   1;   1;   7;   8;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    561;         21;  17;          0;   0;   1;   1;   7;   8;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    562;         22;  17;          0;   0;   1;   1;   7;   8;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    563;         23;  17;          0;   0;   1;   1;   7;   8;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    564;         24;  17;          0;   0;   1;   1;   7;   8;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    565;         25;  17;          0;   0;   1;   1;   7;   8;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    566;         26;  17;          0;   0;   1;   1;   7;   8;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    567;         27;  17;          0;   0;   1;   1;   7;   8;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    568;         28;  17;          0;   0;   1;   1;   7;   8;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    569;         29;  17;          0;   0;   1;   1;   7;   8;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    570;         30;  17;          0;   0;   1;   1;   7;   8;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    571;         31;  17;          0;   0;   1;   1;   7;   8;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    572;         32;  17;          0;   0;   1;   1;   7;   8;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    573;         33;  17;          0;   0;   1;   1;   7;   8;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    574;         34;  17;          0;   0;   1;   1;   7;   8;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    575;         35;  17;          0;   0;   1;   1;   7;   8;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    576;          2;  18;          0;   0;   2;   0;   7;   9;   0;   0;   0;   0;       0; 0; 2; 0; 0; 0; 0;
    577;          4;  18;          0;   0;   2;   0;   7;   9;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    578;          5;  18;          0;   0;   2;   0;   7;   9;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    579;          6;  18;          0;   0;   2;   0;   7;   9;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    580;          7;  18;          0;   0;   2;   0;   7;   9;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    581;          8;  18;          0;   0;   2;   0;   7;   9;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    582;          9;  18;          0;   0;   2;   0;   7;   9;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    583;         10;  18;          0;   0;   2;   0;   7;   9;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    584;         11;  18;          0;   0;   2;   0;   7;   9;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    585;         12;  18;          0;   0;   2;   0;   7;   9;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    586;         13;  18;          0;   0;   2;   0;   7;   9;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    587;         14;  18;          0;   0;   2;   0;   7;   9;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    588;         15;  18;          0;   0;   2;   0;   7;   9;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    589;         16;  18;          0;   0;   2;   0;   7;   9;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    590;         17;  18;          0;   0;   2;   0;   7;   9;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    591;         18;  18;          0;   0;   2;   0;   7;   9;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    592;         19;  18;          0;   0;   2;   0;   7;   9;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    593;         21;  18;          0;   0;   2;   0;   7;   9;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    594;         22;  18;          0;   0;   2;   0;   7;   9;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    595;         23;  18;          0;   0;   2;   0;   7;   9;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    596;         24;  18;          0;   0;   2;   0;   7;   9;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    597;         25;  18;          0;   0;   2;   0;   7;   9;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    598;         26;  18;          0;   0;   2;   0;   7;   9;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    599;         27;  18;          0;   0;   2;   0;   7;   9;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    600;         28;  18;          0;   0;   2;   0;   7;   9;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    601;         29;  18;          0;   0;   2;   0;   7;   9;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    602;         30;  18;          0;   0;   2;   0;   7;   9;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    603;         31;  18;          0;   0;   2;   0;   7;   9;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    604;         32;  18;          0;   0;   2;   0;   7;   9;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    605;         33;  18;          0;   0;   2;   0;   7;   9;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    606;         34;  18;          0;   0;   2;   0;   7;   9;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    607;         35;  18;          0;   0;   2;   0;   7;   9;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    608;          4;  19;          0;   0;   2;   1;   7;   9;   0;   0;   0;   0;       0; 0; 4; 0; 0; 0; 0;
    609;          6;  19;          0;   0;   2;   1;   7;   9;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    610;          7;  19;          0;   0;   2;   1;   7;   9;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    611;          8;  19;          0;   0;   2;   1;   7;   9;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    612;          9;  19;          0;   0;   2;   1;   7;   9;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    613;         10;  19;          0;   0;   2;   1;   7;   9;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    614;         11;  19;          0;   0;   2;   1;   7;   9;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    615;         12;  19;          0;   0;   2;   1;   7;   9;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    616;         13;  19;          0;   0;   2;   1;   7;   9;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    617;         14;  19;          0;   0;   2;   1;   7;   9;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    618;         15;  19;          0;   0;   2;   1;   7;   9;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    619;         16;  19;          0;   0;   2;   1;   7;   9;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    620;         17;  19;          0;   0;   2;   1;   7;   9;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    621;         18;  19;          0;   0;   2;   1;   7;   9;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    622;         19;  19;          0;   0;   2;   1;   7;   9;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    623;         20;  19;          0;   0;   2;   1;   7;   9;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    624;         21;  19;          0;   0;   2;   1;   7;   9;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    625;         23;  19;          0;   0;   2;   1;   7;   9;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    626;         24;  19;          0;   0;   2;   1;   7;   9;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    627;         25;  19;          0;   0;   2;   1;   7;   9;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    628;         26;  19;          0;   0;   2;   1;   7;   9;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    629;         27;  19;          0;   0;   2;   1;   7;   9;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    630;         28;  19;          0;   0;   2;   1;   7;   9;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    631;         29;  19;          0;   0;   2;   1;   7;   9;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    632;         30;  19;          0;   0;   2;   1;   7;   9;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    633;         31;  19;          0;   0;   2;   1;   7;   9;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    634;         32;  19;          0;   0;   2;   1;   7;   9;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    635;         33;  19;          0;   0;   2;   1;   7;   9;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    636;         34;  19;          0;   0;   2;   1;   7;   9;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    637;         35;  19;          0;   0;   2;   1;   7;   9;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    638;         36;  19;          0;   0;   2;   1;   7;   9;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    639;         37;  19;          0;   0;   2;   1;   7;   9;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    640;          2;  20;          0;   0;   2;   0;   8;  10;   0;   0;   0;   0;       0; 0; 2; 0; 0; 0; 0;
    641;          4;  20;          0;   0;   2;   0;   8;  10;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    642;          5;  20;          0;   0;   2;   0;   8;  10;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    643;          6;  20;          0;   0;   2;   0;   8;  10;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    644;          7;  20;          0;   0;   2;   0;   8;  10;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    645;          8;  20;          0;   0;   2;   0;   8;  10;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    646;          9;  20;          0;   0;   2;   0;   8;  10;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    647;         10;  20;          0;   0;   2;   0;   8;  10;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    648;         11;  20;          0;   0;   2;   0;   8;  10;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    649;         12;  20;          0;   0;   2;   0;   8;  10;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    650;         13;  20;          0;   0;   2;   0;   8;  10;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    651;         14;  20;          0;   0;   2;   0;   8;  10;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    652;         15;  20;          0;   0;   2;   0;   8;  10;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    653;         16;  20;          0;   0;   2;   0;   8;  10;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    654;         17;  20;          0;   0;   2;   0;   8;  10;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    655;         18;  20;          0;   0;   2;   0;   8;  10;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    656;         19;  20;          0;   0;   2;   0;   8;  10;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    657;         21;  20;          0;   0;   2;   0;   8;  10;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    658;         22;  20;          0;   0;   2;   0;   8;  10;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    659;         23;  20;          0;   0;   2;   0;   8;  10;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    660;         24;  20;          0;   0;   2;   0;   8;  10;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    661;         25;  20;          0;   0;   2;   0;   8;  10;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    662;         26;  20;          0;   0;   2;   0;   8;  10;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    663;         27;  20;          0;   0;   2;   0;   8;  10;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    664;         28;  20;          0;   0;   2;   0;   8;  10;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    665;         29;  20;          0;   0;   2;   0;   8;  10;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    666;         30;  20;          0;   0;   2;   0;   8;  10;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    667;         31;  20;          0;   0;   2;   0;   8;  10;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    668;         32;  20;          0;   0;   2;   0;   8;  10;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    669;         33;  20;          0;   0;   2;   0;   8;  10;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    670;         34;  20;          0;   0;   2;   0;   8;  10;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    671;         35;  20;          0;   0;   2;   0;   8;  10;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    672;          4;  21;          0;   0;   2;   1;   8;  10;   0;   0;   0;   0;       0; 0; 4; 0; 0; 0; 0;
    673;          6;  21;          0;   0;   2;   1;   8;  10;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    674;          7;  21;          0;   0;   2;   1;   8;  10;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    675;          8;  21;          0;   0;   2;   1;   8;  10;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    676;          9;  21;          0;   0;   2;   1;   8;  10;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    677;         10;  21;          0;   0;   2;   1;   8;  10;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    678;         11;  21;          0;   0;   2;   1;   8;  10;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    679;         12;  21;          0;   0;   2;   1;   8;  10;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    680;         13;  21;          0;   0;   2;   1;   8;  10;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    681;         14;  21;          0;   0;   2;   1;   8;  10;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
